,date,hebrewDate,hebrewMonth,hebrewYear
2300,2007-04-20,"(5767, 2, 2)",IYYAR,5767
2301,2007-04-21,"(5767, 2, 3)",IYYAR,5767
2302,2007-04-22,"(5767, 2, 4)",IYYAR,5767
2303,2007-04-23,"(5767, 2, 5)",IYYAR,5767
2304,2007-04-24,"(5767, 2, 6)",IYYAR,5767
2305,2007-04-25,"(5767, 2, 7)",IYYAR,5767
2306,2007-04-26,"(5767, 2, 8)",IYYAR,5767
2307,2007-04-27,"(5767, 2, 9)",IYYAR,5767
2308,2007-04-28,"(5767, 2, 10)",IYYAR,5767
2309,2007-04-29,"(5767, 2, 11)",IYYAR,5767
2310,2007-04-30,"(5767, 2, 12)",IYYAR,5767
2311,2007-05-01,"(5767, 2, 13)",IYYAR,5767
2312,2007-05-02,"(5767, 2, 14)",IYYAR,5767
2313,2007-05-03,"(5767, 2, 15)",IYYAR,5767
2314,2007-05-04,"(5767, 2, 16)",IYYAR,5767
2315,2007-05-05,"(5767, 2, 17)",IYYAR,5767
2316,2007-05-06,"(5767, 2, 18)",IYYAR,5767
2317,2007-05-07,"(5767, 2, 19)",IYYAR,5767
2318,2007-05-08,"(5767, 2, 20)",IYYAR,5767
2319,2007-05-09,"(5767, 2, 21)",IYYAR,5767
2320,2007-05-10,"(5767, 2, 22)",IYYAR,5767
2321,2007-05-11,"(5767, 2, 23)",IYYAR,5767
2322,2007-05-12,"(5767, 2, 24)",IYYAR,5767
2323,2007-05-13,"(5767, 2, 25)",IYYAR,5767
2324,2007-05-14,"(5767, 2, 26)",IYYAR,5767
2325,2007-05-15,"(5767, 2, 27)",IYYAR,5767
2326,2007-05-16,"(5767, 2, 28)",IYYAR,5767
2327,2007-05-17,"(5767, 2, 29)",IYYAR,5767
2328,2007-05-18,"(5767, 3, 1)",SIVAN,5767
2329,2007-05-19,"(5767, 3, 2)",SIVAN,5767
2330,2007-05-20,"(5767, 3, 3)",SIVAN,5767
2331,2007-05-21,"(5767, 3, 4)",SIVAN,5767
2332,2007-05-22,"(5767, 3, 5)",SIVAN,5767
2333,2007-05-23,"(5767, 3, 6)",SIVAN,5767
2334,2007-05-24,"(5767, 3, 7)",SIVAN,5767
2335,2007-05-25,"(5767, 3, 8)",SIVAN,5767
2336,2007-05-26,"(5767, 3, 9)",SIVAN,5767
2337,2007-05-27,"(5767, 3, 10)",SIVAN,5767
2338,2007-05-28,"(5767, 3, 11)",SIVAN,5767
2339,2007-05-29,"(5767, 3, 12)",SIVAN,5767
2340,2007-05-30,"(5767, 3, 13)",SIVAN,5767
2341,2007-05-31,"(5767, 3, 14)",SIVAN,5767
2342,2007-06-01,"(5767, 3, 15)",SIVAN,5767
2343,2007-06-02,"(5767, 3, 16)",SIVAN,5767
2344,2007-06-03,"(5767, 3, 17)",SIVAN,5767
2345,2007-06-04,"(5767, 3, 18)",SIVAN,5767
2346,2007-06-05,"(5767, 3, 19)",SIVAN,5767
2347,2007-06-06,"(5767, 3, 20)",SIVAN,5767
2348,2007-06-07,"(5767, 3, 21)",SIVAN,5767
2349,2007-06-08,"(5767, 3, 22)",SIVAN,5767
2350,2007-06-09,"(5767, 3, 23)",SIVAN,5767
2351,2007-06-10,"(5767, 3, 24)",SIVAN,5767
2352,2007-06-11,"(5767, 3, 25)",SIVAN,5767
2353,2007-06-12,"(5767, 3, 26)",SIVAN,5767
2354,2007-06-13,"(5767, 3, 27)",SIVAN,5767
2355,2007-06-14,"(5767, 3, 28)",SIVAN,5767
2356,2007-06-15,"(5767, 3, 29)",SIVAN,5767
2357,2007-06-16,"(5767, 3, 30)",SIVAN,5767
2358,2007-06-17,"(5767, 4, 1)",TAMMUZ,5767
2359,2007-06-18,"(5767, 4, 2)",TAMMUZ,5767
2360,2007-06-19,"(5767, 4, 3)",TAMMUZ,5767
2361,2007-06-20,"(5767, 4, 4)",TAMMUZ,5767
2362,2007-06-21,"(5767, 4, 5)",TAMMUZ,5767
2363,2007-06-22,"(5767, 4, 6)",TAMMUZ,5767
2364,2007-06-23,"(5767, 4, 7)",TAMMUZ,5767
2365,2007-06-24,"(5767, 4, 8)",TAMMUZ,5767
2366,2007-06-25,"(5767, 4, 9)",TAMMUZ,5767
2367,2007-06-26,"(5767, 4, 10)",TAMMUZ,5767
2368,2007-06-27,"(5767, 4, 11)",TAMMUZ,5767
2369,2007-06-28,"(5767, 4, 12)",TAMMUZ,5767
2370,2007-06-29,"(5767, 4, 13)",TAMMUZ,5767
2371,2007-06-30,"(5767, 4, 14)",TAMMUZ,5767
2372,2007-07-01,"(5767, 4, 15)",TAMMUZ,5767
2373,2007-07-02,"(5767, 4, 16)",TAMMUZ,5767
2374,2007-07-03,"(5767, 4, 17)",TAMMUZ,5767
2375,2007-07-04,"(5767, 4, 18)",TAMMUZ,5767
2376,2007-07-05,"(5767, 4, 19)",TAMMUZ,5767
2377,2007-07-06,"(5767, 4, 20)",TAMMUZ,5767
2378,2007-07-07,"(5767, 4, 21)",TAMMUZ,5767
2379,2007-07-08,"(5767, 4, 22)",TAMMUZ,5767
2380,2007-07-09,"(5767, 4, 23)",TAMMUZ,5767
2381,2007-07-10,"(5767, 4, 24)",TAMMUZ,5767
2382,2007-07-11,"(5767, 4, 25)",TAMMUZ,5767
2383,2007-07-12,"(5767, 4, 26)",TAMMUZ,5767
2384,2007-07-13,"(5767, 4, 27)",TAMMUZ,5767
2385,2007-07-14,"(5767, 4, 28)",TAMMUZ,5767
2386,2007-07-15,"(5767, 4, 29)",TAMMUZ,5767
2387,2007-07-16,"(5767, 5, 1)",AV,5767
2388,2007-07-17,"(5767, 5, 2)",AV,5767
2389,2007-07-18,"(5767, 5, 3)",AV,5767
2390,2007-07-19,"(5767, 5, 4)",AV,5767
2391,2007-07-20,"(5767, 5, 5)",AV,5767
2392,2007-07-21,"(5767, 5, 6)",AV,5767
2393,2007-07-22,"(5767, 5, 7)",AV,5767
2394,2007-07-23,"(5767, 5, 8)",AV,5767
2395,2007-07-24,"(5767, 5, 9)",AV,5767
2396,2007-07-25,"(5767, 5, 10)",AV,5767
2397,2007-07-26,"(5767, 5, 11)",AV,5767
2398,2007-07-27,"(5767, 5, 12)",AV,5767
2399,2007-07-28,"(5767, 5, 13)",AV,5767
2400,2007-07-29,"(5767, 5, 14)",AV,5767
2401,2007-07-30,"(5767, 5, 15)",AV,5767
2402,2007-07-31,"(5767, 5, 16)",AV,5767
2403,2007-08-01,"(5767, 5, 17)",AV,5767
2404,2007-08-02,"(5767, 5, 18)",AV,5767
2405,2007-08-03,"(5767, 5, 19)",AV,5767
2406,2007-08-04,"(5767, 5, 20)",AV,5767
2407,2007-08-05,"(5767, 5, 21)",AV,5767
2408,2007-08-06,"(5767, 5, 22)",AV,5767
2409,2007-08-07,"(5767, 5, 23)",AV,5767
2410,2007-08-08,"(5767, 5, 24)",AV,5767
2411,2007-08-09,"(5767, 5, 25)",AV,5767
2412,2007-08-10,"(5767, 5, 26)",AV,5767
2413,2007-08-11,"(5767, 5, 27)",AV,5767
2414,2007-08-12,"(5767, 5, 28)",AV,5767
2415,2007-08-13,"(5767, 5, 29)",AV,5767
2416,2007-08-14,"(5767, 5, 30)",AV,5767
2417,2007-08-15,"(5767, 6, 1)",ELUL,5767
2418,2007-08-16,"(5767, 6, 2)",ELUL,5767
2419,2007-08-17,"(5767, 6, 3)",ELUL,5767
2420,2007-08-18,"(5767, 6, 4)",ELUL,5767
2421,2007-08-19,"(5767, 6, 5)",ELUL,5767
2422,2007-08-20,"(5767, 6, 6)",ELUL,5767
2423,2007-08-21,"(5767, 6, 7)",ELUL,5767
2424,2007-08-22,"(5767, 6, 8)",ELUL,5767
2425,2007-08-23,"(5767, 6, 9)",ELUL,5767
2426,2007-08-24,"(5767, 6, 10)",ELUL,5767
2427,2007-08-25,"(5767, 6, 11)",ELUL,5767
2428,2007-08-26,"(5767, 6, 12)",ELUL,5767
2429,2007-08-27,"(5767, 6, 13)",ELUL,5767
2430,2007-08-28,"(5767, 6, 14)",ELUL,5767
2431,2007-08-29,"(5767, 6, 15)",ELUL,5767
2432,2007-08-30,"(5767, 6, 16)",ELUL,5767
2433,2007-08-31,"(5767, 6, 17)",ELUL,5767
2434,2007-09-01,"(5767, 6, 18)",ELUL,5767
2435,2007-09-02,"(5767, 6, 19)",ELUL,5767
2436,2007-09-03,"(5767, 6, 20)",ELUL,5767
2437,2007-09-04,"(5767, 6, 21)",ELUL,5767
2438,2007-09-05,"(5767, 6, 22)",ELUL,5767
2439,2007-09-06,"(5767, 6, 23)",ELUL,5767
2440,2007-09-07,"(5767, 6, 24)",ELUL,5767
2441,2007-09-08,"(5767, 6, 25)",ELUL,5767
2442,2007-09-09,"(5767, 6, 26)",ELUL,5767
2443,2007-09-10,"(5767, 6, 27)",ELUL,5767
2444,2007-09-11,"(5767, 6, 28)",ELUL,5767
2445,2007-09-12,"(5767, 6, 29)",ELUL,5767
2446,2007-09-13,"(5768, 7, 1)",TISHRI,5768
2447,2007-09-14,"(5768, 7, 2)",TISHRI,5768
2448,2007-09-15,"(5768, 7, 3)",TISHRI,5768
2449,2007-09-16,"(5768, 7, 4)",TISHRI,5768
2450,2007-09-17,"(5768, 7, 5)",TISHRI,5768
2451,2007-09-18,"(5768, 7, 6)",TISHRI,5768
2452,2007-09-19,"(5768, 7, 7)",TISHRI,5768
2453,2007-09-20,"(5768, 7, 8)",TISHRI,5768
2454,2007-09-21,"(5768, 7, 9)",TISHRI,5768
2455,2007-09-22,"(5768, 7, 10)",TISHRI,5768
2456,2007-09-23,"(5768, 7, 11)",TISHRI,5768
2457,2007-09-24,"(5768, 7, 12)",TISHRI,5768
2458,2007-09-25,"(5768, 7, 13)",TISHRI,5768
2459,2007-09-26,"(5768, 7, 14)",TISHRI,5768
2460,2007-09-27,"(5768, 7, 15)",TISHRI,5768
2461,2007-09-28,"(5768, 7, 16)",TISHRI,5768
2462,2007-09-29,"(5768, 7, 17)",TISHRI,5768
2463,2007-09-30,"(5768, 7, 18)",TISHRI,5768
2464,2007-10-01,"(5768, 7, 19)",TISHRI,5768
2465,2007-10-02,"(5768, 7, 20)",TISHRI,5768
2466,2007-10-03,"(5768, 7, 21)",TISHRI,5768
2467,2007-10-04,"(5768, 7, 22)",TISHRI,5768
2468,2007-10-05,"(5768, 7, 23)",TISHRI,5768
2469,2007-10-06,"(5768, 7, 24)",TISHRI,5768
2470,2007-10-07,"(5768, 7, 25)",TISHRI,5768
2471,2007-10-08,"(5768, 7, 26)",TISHRI,5768
2472,2007-10-09,"(5768, 7, 27)",TISHRI,5768
2473,2007-10-10,"(5768, 7, 28)",TISHRI,5768
2474,2007-10-11,"(5768, 7, 29)",TISHRI,5768
2475,2007-10-12,"(5768, 7, 30)",TISHRI,5768
2476,2007-10-13,"(5768, 8, 1)",HESHVAN,5768
2477,2007-10-14,"(5768, 8, 2)",HESHVAN,5768
2478,2007-10-15,"(5768, 8, 3)",HESHVAN,5768
2479,2007-10-16,"(5768, 8, 4)",HESHVAN,5768
2480,2007-10-17,"(5768, 8, 5)",HESHVAN,5768
2481,2007-10-18,"(5768, 8, 6)",HESHVAN,5768
2482,2007-10-19,"(5768, 8, 7)",HESHVAN,5768
2483,2007-10-20,"(5768, 8, 8)",HESHVAN,5768
2484,2007-10-21,"(5768, 8, 9)",HESHVAN,5768
2485,2007-10-22,"(5768, 8, 10)",HESHVAN,5768
2486,2007-10-23,"(5768, 8, 11)",HESHVAN,5768
2487,2007-10-24,"(5768, 8, 12)",HESHVAN,5768
2488,2007-10-25,"(5768, 8, 13)",HESHVAN,5768
2489,2007-10-26,"(5768, 8, 14)",HESHVAN,5768
2490,2007-10-27,"(5768, 8, 15)",HESHVAN,5768
2491,2007-10-28,"(5768, 8, 16)",HESHVAN,5768
2492,2007-10-29,"(5768, 8, 17)",HESHVAN,5768
2493,2007-10-30,"(5768, 8, 18)",HESHVAN,5768
2494,2007-10-31,"(5768, 8, 19)",HESHVAN,5768
2495,2007-11-01,"(5768, 8, 20)",HESHVAN,5768
2496,2007-11-02,"(5768, 8, 21)",HESHVAN,5768
2497,2007-11-03,"(5768, 8, 22)",HESHVAN,5768
2498,2007-11-04,"(5768, 8, 23)",HESHVAN,5768
2499,2007-11-05,"(5768, 8, 24)",HESHVAN,5768
2500,2007-11-06,"(5768, 8, 25)",HESHVAN,5768
2501,2007-11-07,"(5768, 8, 26)",HESHVAN,5768
2502,2007-11-08,"(5768, 8, 27)",HESHVAN,5768
2503,2007-11-09,"(5768, 8, 28)",HESHVAN,5768
2504,2007-11-10,"(5768, 8, 29)",HESHVAN,5768
2505,2007-11-11,"(5768, 9, 1)",KISLEV,5768
2506,2007-11-12,"(5768, 9, 2)",KISLEV,5768
2507,2007-11-13,"(5768, 9, 3)",KISLEV,5768
2508,2007-11-14,"(5768, 9, 4)",KISLEV,5768
2509,2007-11-15,"(5768, 9, 5)",KISLEV,5768
2510,2007-11-16,"(5768, 9, 6)",KISLEV,5768
2511,2007-11-17,"(5768, 9, 7)",KISLEV,5768
2512,2007-11-18,"(5768, 9, 8)",KISLEV,5768
2513,2007-11-19,"(5768, 9, 9)",KISLEV,5768
2514,2007-11-20,"(5768, 9, 10)",KISLEV,5768
2515,2007-11-21,"(5768, 9, 11)",KISLEV,5768
2516,2007-11-22,"(5768, 9, 12)",KISLEV,5768
2517,2007-11-23,"(5768, 9, 13)",KISLEV,5768
2518,2007-11-24,"(5768, 9, 14)",KISLEV,5768
2519,2007-11-25,"(5768, 9, 15)",KISLEV,5768
2520,2007-11-26,"(5768, 9, 16)",KISLEV,5768
2521,2007-11-27,"(5768, 9, 17)",KISLEV,5768
2522,2007-11-28,"(5768, 9, 18)",KISLEV,5768
2523,2007-11-29,"(5768, 9, 19)",KISLEV,5768
2524,2007-11-30,"(5768, 9, 20)",KISLEV,5768
2525,2007-12-01,"(5768, 9, 21)",KISLEV,5768
2526,2007-12-02,"(5768, 9, 22)",KISLEV,5768
2527,2007-12-03,"(5768, 9, 23)",KISLEV,5768
2528,2007-12-04,"(5768, 9, 24)",KISLEV,5768
2529,2007-12-05,"(5768, 9, 25)",KISLEV,5768
2530,2007-12-06,"(5768, 9, 26)",KISLEV,5768
2531,2007-12-07,"(5768, 9, 27)",KISLEV,5768
2532,2007-12-08,"(5768, 9, 28)",KISLEV,5768
2533,2007-12-09,"(5768, 9, 29)",KISLEV,5768
2534,2007-12-10,"(5768, 10, 1)",TEVETH,5768
2535,2007-12-11,"(5768, 10, 2)",TEVETH,5768
2536,2007-12-12,"(5768, 10, 3)",TEVETH,5768
2537,2007-12-13,"(5768, 10, 4)",TEVETH,5768
2538,2007-12-14,"(5768, 10, 5)",TEVETH,5768
2539,2007-12-15,"(5768, 10, 6)",TEVETH,5768
2540,2007-12-16,"(5768, 10, 7)",TEVETH,5768
2541,2007-12-17,"(5768, 10, 8)",TEVETH,5768
2542,2007-12-18,"(5768, 10, 9)",TEVETH,5768
2543,2007-12-19,"(5768, 10, 10)",TEVETH,5768
2544,2007-12-20,"(5768, 10, 11)",TEVETH,5768
2545,2007-12-21,"(5768, 10, 12)",TEVETH,5768
2546,2007-12-22,"(5768, 10, 13)",TEVETH,5768
2547,2007-12-23,"(5768, 10, 14)",TEVETH,5768
2548,2007-12-24,"(5768, 10, 15)",TEVETH,5768
2549,2007-12-25,"(5768, 10, 16)",TEVETH,5768
2550,2007-12-26,"(5768, 10, 17)",TEVETH,5768
2551,2007-12-27,"(5768, 10, 18)",TEVETH,5768
2552,2007-12-28,"(5768, 10, 19)",TEVETH,5768
2553,2007-12-29,"(5768, 10, 20)",TEVETH,5768
2554,2007-12-30,"(5768, 10, 21)",TEVETH,5768
2555,2007-12-31,"(5768, 10, 22)",TEVETH,5768
2556,2008-01-01,"(5768, 10, 23)",TEVETH,5768
2557,2008-01-02,"(5768, 10, 24)",TEVETH,5768
2558,2008-01-03,"(5768, 10, 25)",TEVETH,5768
2559,2008-01-04,"(5768, 10, 26)",TEVETH,5768
2560,2008-01-05,"(5768, 10, 27)",TEVETH,5768
2561,2008-01-06,"(5768, 10, 28)",TEVETH,5768
2562,2008-01-07,"(5768, 10, 29)",TEVETH,5768
2563,2008-01-08,"(5768, 11, 1)",SHEVAT,5768
2564,2008-01-09,"(5768, 11, 2)",SHEVAT,5768
2565,2008-01-10,"(5768, 11, 3)",SHEVAT,5768
2566,2008-01-11,"(5768, 11, 4)",SHEVAT,5768
2567,2008-01-12,"(5768, 11, 5)",SHEVAT,5768
2568,2008-01-13,"(5768, 11, 6)",SHEVAT,5768
2569,2008-01-14,"(5768, 11, 7)",SHEVAT,5768
2570,2008-01-15,"(5768, 11, 8)",SHEVAT,5768
2571,2008-01-16,"(5768, 11, 9)",SHEVAT,5768
2572,2008-01-17,"(5768, 11, 10)",SHEVAT,5768
2573,2008-01-18,"(5768, 11, 11)",SHEVAT,5768
2574,2008-01-19,"(5768, 11, 12)",SHEVAT,5768
2575,2008-01-20,"(5768, 11, 13)",SHEVAT,5768
2576,2008-01-21,"(5768, 11, 14)",SHEVAT,5768
2577,2008-01-22,"(5768, 11, 15)",SHEVAT,5768
2578,2008-01-23,"(5768, 11, 16)",SHEVAT,5768
2579,2008-01-24,"(5768, 11, 17)",SHEVAT,5768
2580,2008-01-25,"(5768, 11, 18)",SHEVAT,5768
2581,2008-01-26,"(5768, 11, 19)",SHEVAT,5768
2582,2008-01-27,"(5768, 11, 20)",SHEVAT,5768
2583,2008-01-28,"(5768, 11, 21)",SHEVAT,5768
2584,2008-01-29,"(5768, 11, 22)",SHEVAT,5768
2585,2008-01-30,"(5768, 11, 23)",SHEVAT,5768
2586,2008-01-31,"(5768, 11, 24)",SHEVAT,5768
2587,2008-02-01,"(5768, 11, 25)",SHEVAT,5768
2588,2008-02-02,"(5768, 11, 26)",SHEVAT,5768
2589,2008-02-03,"(5768, 11, 27)",SHEVAT,5768
2590,2008-02-04,"(5768, 11, 28)",SHEVAT,5768
2591,2008-02-05,"(5768, 11, 29)",SHEVAT,5768
2592,2008-02-06,"(5768, 11, 30)",SHEVAT,5768
2593,2008-02-07,"(5768, 12, 1)",ADAR,5768
2594,2008-02-08,"(5768, 12, 2)",ADAR,5768
2595,2008-02-09,"(5768, 12, 3)",ADAR,5768
2596,2008-02-10,"(5768, 12, 4)",ADAR,5768
2597,2008-02-11,"(5768, 12, 5)",ADAR,5768
2598,2008-02-12,"(5768, 12, 6)",ADAR,5768
2599,2008-02-13,"(5768, 12, 7)",ADAR,5768
2600,2008-02-14,"(5768, 12, 8)",ADAR,5768
2601,2008-02-15,"(5768, 12, 9)",ADAR,5768
2602,2008-02-16,"(5768, 12, 10)",ADAR,5768
2603,2008-02-17,"(5768, 12, 11)",ADAR,5768
2604,2008-02-18,"(5768, 12, 12)",ADAR,5768
2605,2008-02-19,"(5768, 12, 13)",ADAR,5768
2606,2008-02-20,"(5768, 12, 14)",ADAR,5768
2607,2008-02-21,"(5768, 12, 15)",ADAR,5768
2608,2008-02-22,"(5768, 12, 16)",ADAR,5768
2609,2008-02-23,"(5768, 12, 17)",ADAR,5768
2610,2008-02-24,"(5768, 12, 18)",ADAR,5768
2611,2008-02-25,"(5768, 12, 19)",ADAR,5768
2612,2008-02-26,"(5768, 12, 20)",ADAR,5768
2613,2008-02-27,"(5768, 12, 21)",ADAR,5768
2614,2008-02-28,"(5768, 12, 22)",ADAR,5768
2615,2008-02-29,"(5768, 12, 23)",ADAR,5768
2616,2008-03-01,"(5768, 12, 24)",ADAR,5768
2617,2008-03-02,"(5768, 12, 25)",ADAR,5768
2618,2008-03-03,"(5768, 12, 26)",ADAR,5768
2619,2008-03-04,"(5768, 12, 27)",ADAR,5768
2620,2008-03-05,"(5768, 12, 28)",ADAR,5768
2621,2008-03-06,"(5768, 12, 29)",ADAR,5768
2622,2008-03-07,"(5768, 12, 30)",ADAR,5768
2623,2008-03-08,"(5768, 13, 1)",VEADAR,5768
2624,2008-03-09,"(5768, 13, 2)",VEADAR,5768
2625,2008-03-10,"(5768, 13, 3)",VEADAR,5768
2626,2008-03-11,"(5768, 13, 4)",VEADAR,5768
2627,2008-03-12,"(5768, 13, 5)",VEADAR,5768
2628,2008-03-13,"(5768, 13, 6)",VEADAR,5768
2629,2008-03-14,"(5768, 13, 7)",VEADAR,5768
2630,2008-03-15,"(5768, 13, 8)",VEADAR,5768
2631,2008-03-16,"(5768, 13, 9)",VEADAR,5768
2632,2008-03-17,"(5768, 13, 10)",VEADAR,5768
2633,2008-03-18,"(5768, 13, 11)",VEADAR,5768
2634,2008-03-19,"(5768, 13, 12)",VEADAR,5768
2635,2008-03-20,"(5768, 13, 13)",VEADAR,5768
2636,2008-03-21,"(5768, 13, 14)",VEADAR,5768
2637,2008-03-22,"(5768, 13, 15)",VEADAR,5768
2638,2008-03-23,"(5768, 13, 16)",VEADAR,5768
2639,2008-03-24,"(5768, 13, 17)",VEADAR,5768
2640,2008-03-25,"(5768, 13, 18)",VEADAR,5768
2641,2008-03-26,"(5768, 13, 19)",VEADAR,5768
2642,2008-03-27,"(5768, 13, 20)",VEADAR,5768
2643,2008-03-28,"(5768, 13, 21)",VEADAR,5768
2644,2008-03-29,"(5768, 13, 22)",VEADAR,5768
2645,2008-03-30,"(5768, 13, 23)",VEADAR,5768
2646,2008-03-31,"(5768, 13, 24)",VEADAR,5768
2647,2008-04-01,"(5768, 13, 25)",VEADAR,5768
2648,2008-04-02,"(5768, 13, 26)",VEADAR,5768
2649,2008-04-03,"(5768, 13, 27)",VEADAR,5768
2650,2008-04-04,"(5768, 13, 28)",VEADAR,5768
2651,2008-04-05,"(5768, 13, 29)",VEADAR,5768
2652,2008-04-06,"(5768, 1, 1)",NISAN,5768
2653,2008-04-07,"(5768, 1, 2)",NISAN,5768
2654,2008-04-08,"(5768, 1, 3)",NISAN,5768
2655,2008-04-09,"(5768, 1, 4)",NISAN,5768
2656,2008-04-10,"(5768, 1, 5)",NISAN,5768
2657,2008-04-11,"(5768, 1, 6)",NISAN,5768
2658,2008-04-12,"(5768, 1, 7)",NISAN,5768
2659,2008-04-13,"(5768, 1, 8)",NISAN,5768
2660,2008-04-14,"(5768, 1, 9)",NISAN,5768
2661,2008-04-15,"(5768, 1, 10)",NISAN,5768
2662,2008-04-16,"(5768, 1, 11)",NISAN,5768
2663,2008-04-17,"(5768, 1, 12)",NISAN,5768
2664,2008-04-18,"(5768, 1, 13)",NISAN,5768
2665,2008-04-19,"(5768, 1, 14)",NISAN,5768
2666,2008-04-20,"(5768, 1, 15)",NISAN,5768
2667,2008-04-21,"(5768, 1, 16)",NISAN,5768
2668,2008-04-22,"(5768, 1, 17)",NISAN,5768
2669,2008-04-23,"(5768, 1, 18)",NISAN,5768
2670,2008-04-24,"(5768, 1, 19)",NISAN,5768
2671,2008-04-25,"(5768, 1, 20)",NISAN,5768
2672,2008-04-26,"(5768, 1, 21)",NISAN,5768
2673,2008-04-27,"(5768, 1, 22)",NISAN,5768
2674,2008-04-28,"(5768, 1, 23)",NISAN,5768
2675,2008-04-29,"(5768, 1, 24)",NISAN,5768
2676,2008-04-30,"(5768, 1, 25)",NISAN,5768
2677,2008-05-01,"(5768, 1, 26)",NISAN,5768
2678,2008-05-02,"(5768, 1, 27)",NISAN,5768
2679,2008-05-03,"(5768, 1, 28)",NISAN,5768
2680,2008-05-04,"(5768, 1, 29)",NISAN,5768
2681,2008-05-05,"(5768, 1, 30)",NISAN,5768
2682,2008-05-06,"(5768, 2, 1)",IYYAR,5768
2683,2008-05-07,"(5768, 2, 2)",IYYAR,5768
2684,2008-05-08,"(5768, 2, 3)",IYYAR,5768
2685,2008-05-09,"(5768, 2, 4)",IYYAR,5768
2686,2008-05-10,"(5768, 2, 5)",IYYAR,5768
2687,2008-05-11,"(5768, 2, 6)",IYYAR,5768
2688,2008-05-12,"(5768, 2, 7)",IYYAR,5768
2689,2008-05-13,"(5768, 2, 8)",IYYAR,5768
2690,2008-05-14,"(5768, 2, 9)",IYYAR,5768
2691,2008-05-15,"(5768, 2, 10)",IYYAR,5768
2692,2008-05-16,"(5768, 2, 11)",IYYAR,5768
2693,2008-05-17,"(5768, 2, 12)",IYYAR,5768
2694,2008-05-18,"(5768, 2, 13)",IYYAR,5768
2695,2008-05-19,"(5768, 2, 14)",IYYAR,5768
2696,2008-05-20,"(5768, 2, 15)",IYYAR,5768
2697,2008-05-21,"(5768, 2, 16)",IYYAR,5768
2698,2008-05-22,"(5768, 2, 17)",IYYAR,5768
2699,2008-05-23,"(5768, 2, 18)",IYYAR,5768
2700,2008-05-24,"(5768, 2, 19)",IYYAR,5768
2701,2008-05-25,"(5768, 2, 20)",IYYAR,5768
2702,2008-05-26,"(5768, 2, 21)",IYYAR,5768
2703,2008-05-27,"(5768, 2, 22)",IYYAR,5768
2704,2008-05-28,"(5768, 2, 23)",IYYAR,5768
2705,2008-05-29,"(5768, 2, 24)",IYYAR,5768
2706,2008-05-30,"(5768, 2, 25)",IYYAR,5768
2707,2008-05-31,"(5768, 2, 26)",IYYAR,5768
2708,2008-06-01,"(5768, 2, 27)",IYYAR,5768
2709,2008-06-02,"(5768, 2, 28)",IYYAR,5768
2710,2008-06-03,"(5768, 2, 29)",IYYAR,5768
2711,2008-06-04,"(5768, 3, 1)",SIVAN,5768
2712,2008-06-05,"(5768, 3, 2)",SIVAN,5768
2713,2008-06-06,"(5768, 3, 3)",SIVAN,5768
2714,2008-06-07,"(5768, 3, 4)",SIVAN,5768
2715,2008-06-08,"(5768, 3, 5)",SIVAN,5768
2716,2008-06-09,"(5768, 3, 6)",SIVAN,5768
2717,2008-06-10,"(5768, 3, 7)",SIVAN,5768
2718,2008-06-11,"(5768, 3, 8)",SIVAN,5768
2719,2008-06-12,"(5768, 3, 9)",SIVAN,5768
2720,2008-06-13,"(5768, 3, 10)",SIVAN,5768
2721,2008-06-14,"(5768, 3, 11)",SIVAN,5768
2722,2008-06-15,"(5768, 3, 12)",SIVAN,5768
2723,2008-06-16,"(5768, 3, 13)",SIVAN,5768
2724,2008-06-17,"(5768, 3, 14)",SIVAN,5768
2725,2008-06-18,"(5768, 3, 15)",SIVAN,5768
2726,2008-06-19,"(5768, 3, 16)",SIVAN,5768
2727,2008-06-20,"(5768, 3, 17)",SIVAN,5768
2728,2008-06-21,"(5768, 3, 18)",SIVAN,5768
2729,2008-06-22,"(5768, 3, 19)",SIVAN,5768
2730,2008-06-23,"(5768, 3, 20)",SIVAN,5768
2731,2008-06-24,"(5768, 3, 21)",SIVAN,5768
2732,2008-06-25,"(5768, 3, 22)",SIVAN,5768
2733,2008-06-26,"(5768, 3, 23)",SIVAN,5768
2734,2008-06-27,"(5768, 3, 24)",SIVAN,5768
2735,2008-06-28,"(5768, 3, 25)",SIVAN,5768
2736,2008-06-29,"(5768, 3, 26)",SIVAN,5768
2737,2008-06-30,"(5768, 3, 27)",SIVAN,5768
2738,2008-07-01,"(5768, 3, 28)",SIVAN,5768
2739,2008-07-02,"(5768, 3, 29)",SIVAN,5768
2740,2008-07-03,"(5768, 3, 30)",SIVAN,5768
2741,2008-07-04,"(5768, 4, 1)",TAMMUZ,5768
2742,2008-07-05,"(5768, 4, 2)",TAMMUZ,5768
2743,2008-07-06,"(5768, 4, 3)",TAMMUZ,5768
2744,2008-07-07,"(5768, 4, 4)",TAMMUZ,5768
2745,2008-07-08,"(5768, 4, 5)",TAMMUZ,5768
2746,2008-07-09,"(5768, 4, 6)",TAMMUZ,5768
2747,2008-07-10,"(5768, 4, 7)",TAMMUZ,5768
2748,2008-07-11,"(5768, 4, 8)",TAMMUZ,5768
2749,2008-07-12,"(5768, 4, 9)",TAMMUZ,5768
2750,2008-07-13,"(5768, 4, 10)",TAMMUZ,5768
2751,2008-07-14,"(5768, 4, 11)",TAMMUZ,5768
